map,map_width,map_height,scenario_id,start,goal,manhattan_distance,euclidean_distance,algorithm,path_length,path_cost,visited_nodes,execution_time_ms,corridor_size,corridor_time_ms,expansions,found
ht_chantry,162,141,51,"(51, 109)","(131, 109)",80,80.0,AILS,86,86.24264068711929,232,3.8623809814453125,495.0,1.4922618865966797,0,True
ht_chantry,162,141,51,"(51, 109)","(131, 109)",80,80.0,A*,87,86.0,309,3.7360191345214844,,,0,True
ht_chantry,162,141,51,"(51, 109)","(131, 109)",80,80.0,Dijkstra,87,86.0,10866,93.63722801208496,,,0,True
ht_chantry,162,141,51,"(51, 109)","(131, 109)",80,80.0,BFS,87,86.0,9095,19.158124923706055,,,0,True
ht_chantry,162,141,52,"(17, 38)","(67, 17)",71,54.230987451824994,AILS,55,63.52691193458118,533,18.656253814697266,351.0,0.9202957153320312,2,True
ht_chantry,162,141,52,"(17, 38)","(67, 17)",71,54.230987451824994,A*,55,63.52691193458118,656,7.619142532348633,,,0,True
ht_chantry,162,141,52,"(17, 38)","(67, 17)",71,54.230987451824994,Dijkstra,55,63.52691193458118,5521,46.02384567260742,,,0,True
ht_chantry,162,141,52,"(17, 38)","(67, 17)",71,54.230987451824994,BFS,76,75.0,5677,11.29913330078125,,,0,True
ht_chantry,162,141,53,"(127, 98)","(55, 81)",89,73.97972695272672,AILS,76,81.62741699796949,522,9.111404418945312,452.0,1.2664794921875,1,True
ht_chantry,162,141,53,"(127, 98)","(55, 81)",89,73.97972695272672,A*,75,81.04163056034261,544,6.260395050048828,,,0,True
ht_chantry,162,141,53,"(127, 98)","(55, 81)",89,73.97972695272672,Dijkstra,75,81.04163056034261,9792,82.39221572875977,,,0,True
ht_chantry,162,141,53,"(127, 98)","(55, 81)",89,73.97972695272672,BFS,92,91.0,9522,18.848180770874023,,,0,True
ht_chantry,162,141,54,"(48, 106)","(17, 134)",59,41.773197148410844,AILS,40,48.11269837220809,348,6.8511962890625,227.0,0.5366802215576172,1,True
ht_chantry,162,141,54,"(48, 106)","(17, 134)",59,41.773197148410844,A*,40,48.11269837220809,429,5.217552185058594,,,0,True
ht_chantry,162,141,54,"(48, 106)","(17, 134)",59,41.773197148410844,Dijkstra,40,48.11269837220809,5023,42.775869369506836,,,0,True
ht_chantry,162,141,54,"(48, 106)","(17, 134)",59,41.773197148410844,BFS,60,59.0,5485,10.591745376586914,,,0,True
ht_chantry,162,141,55,"(121, 76)","(38, 21)",138,99.56907150315303,AILS,93,111.05382386916229,756,12.172222137451172,566.0,1.4052391052246094,1,True
ht_chantry,162,141,55,"(121, 76)","(38, 21)",138,99.56907150315303,A*,93,111.05382386916227,1645,19.67930793762207,,,0,True
ht_chantry,162,141,55,"(121, 76)","(38, 21)",138,99.56907150315303,Dijkstra,93,111.05382386916226,16309,139.22810554504395,,,0,True
ht_chantry,162,141,55,"(121, 76)","(38, 21)",138,99.56907150315303,BFS,139,138.0,17184,36.74578666687012,,,0,True
ht_chantry,162,141,56,"(152, 68)","(144, 71)",11,8.54400374531753,AILS,10,9.82842712474619,27,0.5359649658203125,53.0,0.1506805419921875,0,True
ht_chantry,162,141,56,"(152, 68)","(144, 71)",11,8.54400374531753,A*,10,9.82842712474619,27,0.36597251892089844,,,0,True
ht_chantry,162,141,56,"(152, 68)","(144, 71)",11,8.54400374531753,Dijkstra,10,9.82842712474619,202,1.6980171203613281,,,0,True
ht_chantry,162,141,56,"(152, 68)","(144, 71)",11,8.54400374531753,BFS,12,11.0,197,0.30493736267089844,,,0,True
ht_chantry,162,141,57,"(60, 32)","(157, 66)",131,102.7861858422619,AILS,101,112.84062043356589,566,21.27814292907715,580.0,1.5571117401123047,2,True
ht_chantry,162,141,57,"(60, 32)","(157, 66)",131,102.7861858422619,A*,99,112.49747468305824,409,4.880189895629883,,,0,True
ht_chantry,162,141,57,"(60, 32)","(157, 66)",131,102.7861858422619,Dijkstra,99,112.49747468305824,16844,142.78745651245117,,,0,True
ht_chantry,162,141,57,"(60, 32)","(157, 66)",131,102.7861858422619,BFS,132,131.0,16416,35.88438034057617,,,0,True
ht_chantry,162,141,58,"(107, 23)","(130, 61)",61,44.41846462902562,AILS,43,49.870057685088796,284,5.447864532470703,240.0,0.6361007690429688,1,True
ht_chantry,162,141,58,"(107, 23)","(130, 61)",61,44.41846462902562,A*,43,49.870057685088796,354,4.196882247924805,,,0,True
ht_chantry,162,141,58,"(107, 23)","(130, 61)",61,44.41846462902562,Dijkstra,43,49.870057685088796,4579,37.071943283081055,,,0,True
ht_chantry,162,141,58,"(107, 23)","(130, 61)",61,44.41846462902562,BFS,62,61.0,5158,9.66954231262207,,,0,True
ht_chantry,162,141,59,"(27, 116)","(45, 11)",123,106.53168542738823,AILS,106,113.28427124746187,279,5.185127258300781,618.0,1.77764892578125,0,True
ht_chantry,162,141,59,"(27, 116)","(45, 11)",123,106.53168542738823,A*,106,112.45584412271567,310,3.924846649169922,,,0,True
ht_chantry,162,141,59,"(27, 116)","(45, 11)",123,106.53168542738823,Dijkstra,106,112.45584412271567,12716,107.81025886535645,,,0,True
ht_chantry,162,141,59,"(27, 116)","(45, 11)",123,106.53168542738823,BFS,124,123.0,12084,26.83568000793457,,,0,True
ht_chantry,162,141,60,"(139, 109)","(70, 56)",122,87.00574693662483,AILS,75,93.88225099390847,462,10.098457336425781,449.0,1.125335693359375,1,True
ht_chantry,162,141,60,"(139, 109)","(70, 56)",122,87.00574693662483,A*,75,93.88225099390847,612,7.230997085571289,,,0,True
ht_chantry,162,141,60,"(139, 109)","(70, 56)",122,87.00574693662483,Dijkstra,75,93.88225099390847,9740,82.34119415283203,,,0,True
ht_chantry,162,141,60,"(139, 109)","(70, 56)",122,87.00574693662483,BFS,123,122.0,11978,25.46215057373047,,,0,True
ht_chantry,162,141,61,"(90, 88)","(56, 95)",41,34.713109915419565,AILS,35,36.89949493661166,89,1.6949176788330078,228.0,0.5891323089599609,0,True
ht_chantry,162,141,61,"(90, 88)","(56, 95)",41,34.713109915419565,A*,35,36.89949493661166,100,1.2063980102539062,,,0,True
ht_chantry,162,141,61,"(90, 88)","(56, 95)",41,34.713109915419565,Dijkstra,35,36.89949493661166,3026,26.46660804748535,,,0,True
ht_chantry,162,141,61,"(90, 88)","(56, 95)",41,34.713109915419565,BFS,42,41.0,2835,5.129337310791016,,,0,True
ht_chantry,162,141,62,"(62, 2)","(76, 24)",36,26.076809620810597,AILS,23,27.798989873223338,81,1.325845718383789,136.0,0.3619194030761719,0,True
ht_chantry,162,141,62,"(62, 2)","(76, 24)",36,26.076809620810597,A*,23,27.798989873223338,118,1.495361328125,,,0,True
ht_chantry,162,141,62,"(62, 2)","(76, 24)",36,26.076809620810597,Dijkstra,23,27.798989873223338,920,7.3757171630859375,,,0,True
ht_chantry,162,141,62,"(62, 2)","(76, 24)",36,26.076809620810597,BFS,37,36.0,1260,2.2149085998535156,,,0,True
ht_chantry,162,141,63,"(103, 101)","(105, 56)",47,45.044422518220834,AILS,46,46.656854249492376,132,2.3584365844726562,293.0,0.7586479187011719,0,True
ht_chantry,162,141,63,"(103, 101)","(105, 56)",47,45.044422518220834,A*,46,46.656854249492376,132,1.627206802368164,,,0,True
ht_chantry,162,141,63,"(103, 101)","(105, 56)",47,45.044422518220834,Dijkstra,46,46.656854249492376,4897,42.66667366027832,,,0,True
ht_chantry,162,141,63,"(103, 101)","(105, 56)",47,45.044422518220834,BFS,50,49.0,4083,7.681131362915039,,,0,True
ht_chantry,162,141,64,"(58, 8)","(64, 76)",74,68.26419266350405,AILS,70,71.07106781186546,142,2.755403518676758,438.0,1.150369644165039,0,True
ht_chantry,162,141,64,"(58, 8)","(64, 76)",74,68.26419266350405,A*,70,71.07106781186546,176,2.0525455474853516,,,0,True
ht_chantry,162,141,64,"(58, 8)","(64, 76)",74,68.26419266350405,Dijkstra,70,71.07106781186546,6636,54.04543876647949,,,0,True
ht_chantry,162,141,64,"(58, 8)","(64, 76)",74,68.26419266350405,BFS,75,74.0,5541,10.823249816894531,,,0,True
ht_chantry,162,141,65,"(118, 113)","(113, 18)",100,95.13148795220224,AILS,100,102.72792206135784,998,23.647785186767578,564.0,1.5439987182617188,2,True
ht_chantry,162,141,65,"(118, 113)","(113, 18)",100,95.13148795220224,A*,100,102.72792206135784,1323,14.872312545776367,,,0,True
ht_chantry,162,141,65,"(118, 113)","(113, 18)",100,95.13148795220224,Dijkstra,100,102.72792206135784,12949,108.86001586914062,,,0,True
ht_chantry,162,141,65,"(118, 113)","(113, 18)",100,95.13148795220224,BFS,109,108.0,11523,26.29375457763672,,,0,True
ht_chantry,162,141,66,"(46, 34)","(132, 1)",119,92.11405973031478,AILS,88,100.25483399593897,450,11.052370071411133,519.0,1.4715194702148438,1,True
ht_chantry,162,141,66,"(46, 34)","(132, 1)",119,92.11405973031478,A*,87,99.66904755831209,474,5.854606628417969,,,0,True
ht_chantry,162,141,66,"(46, 34)","(132, 1)",119,92.11405973031478,Dijkstra,87,99.66904755831209,13481,119.76790428161621,,,0,True
ht_chantry,162,141,66,"(46, 34)","(132, 1)",119,92.11405973031478,BFS,120,119.0,14201,31.12053871154785,,,0,True
ht_chantry,162,141,67,"(65, 89)","(77, 138)",61,50.44799302251776,AILS,53,55.727922061357845,155,4.622936248779297,272.0,0.7534027099609375,1,True
ht_chantry,162,141,67,"(65, 89)","(77, 138)",61,50.44799302251776,A*,53,55.727922061357845,190,3.0260086059570312,,,0,True
ht_chantry,162,141,67,"(65, 89)","(77, 138)",61,50.44799302251776,Dijkstra,53,55.72792206135784,7147,62.3774528503418,,,0,True
ht_chantry,162,141,67,"(65, 89)","(77, 138)",61,50.44799302251776,BFS,62,61.0,6580,12.612104415893555,,,0,True
ht_chantry,162,141,68,"(20, 121)","(31, 9)",123,112.53888216967503,AILS,114,117.14213562373092,512,16.537904739379883,642.0,1.8210411071777344,1,True
ht_chantry,162,141,68,"(20, 121)","(31, 9)",123,112.53888216967503,A*,114,117.14213562373092,617,7.446527481079102,,,0,True
ht_chantry,162,141,68,"(20, 121)","(31, 9)",123,112.53888216967503,Dijkstra,114,117.14213562373092,12182,109.15517807006836,,,0,True
ht_chantry,162,141,68,"(20, 121)","(31, 9)",123,112.53888216967503,BFS,124,123.0,10748,25.727272033691406,,,0,True
ht_chantry,162,141,69,"(22, 110)","(19, 80)",33,30.14962686336267,AILS,37,37.24264068711929,143,2.0215511322021484,252.0,0.5998611450195312,0,True
ht_chantry,162,141,69,"(22, 110)","(19, 80)",33,30.14962686336267,A*,37,36.41421356237309,183,2.0017623901367188,,,0,True
ht_chantry,162,141,69,"(22, 110)","(19, 80)",33,30.14962686336267,Dijkstra,37,36.41421356237309,2520,21.115779876708984,,,0,True
ht_chantry,162,141,69,"(22, 110)","(19, 80)",33,30.14962686336267,BFS,38,37.0,2137,3.934621810913086,,,0,True
ht_chantry,162,141,70,"(60, 60)","(20, 31)",69,49.4064773081425,AILS,45,54.35533905932735,162,2.497434616088867,251.0,0.6539821624755859,0,True
ht_chantry,162,141,70,"(60, 60)","(20, 31)",69,49.4064773081425,A*,45,54.35533905932735,299,3.5157203674316406,,,0,True
ht_chantry,162,141,70,"(60, 60)","(20, 31)",69,49.4064773081425,Dijkstra,45,54.35533905932735,6831,59.04197692871094,,,0,True
ht_chantry,162,141,70,"(60, 60)","(20, 31)",69,49.4064773081425,BFS,70,69.0,8219,15.98811149597168,,,0,True
ht_chantry,162,141,71,"(96, 127)","(132, 139)",48,37.94733192202055,AILS,39,42.970562748477136,123,2.0177364349365234,222.0,0.6051063537597656,0,True
ht_chantry,162,141,71,"(96, 127)","(132, 139)",48,37.94733192202055,A*,39,42.97056274847712,135,1.6651153564453125,,,0,True
ht_chantry,162,141,71,"(96, 127)","(132, 139)",48,37.94733192202055,Dijkstra,39,42.97056274847712,2932,23.869037628173828,,,0,True
ht_chantry,162,141,71,"(96, 127)","(132, 139)",48,37.94733192202055,BFS,49,48.0,2864,5.2547454833984375,,,0,True
ht_chantry,162,141,72,"(62, 45)","(109, 54)",56,47.853944456021594,AILS,48,50.72792206135784,234,6.75654411315918,292.0,0.7789134979248047,1,True
ht_chantry,162,141,72,"(62, 45)","(109, 54)",56,47.853944456021594,A*,48,50.72792206135783,280,3.426790237426758,,,0,True
ht_chantry,162,141,72,"(62, 45)","(109, 54)",56,47.853944456021594,Dijkstra,48,50.72792206135783,5940,48.601388931274414,,,0,True
ht_chantry,162,141,72,"(62, 45)","(109, 54)",56,47.853944456021594,BFS,57,56.0,5537,10.384798049926758,,,0,True
ht_chantry,162,141,73,"(145, 70)","(40, 99)",134,108.93117092916977,AILS,117,124.28427124746186,1489,40.46773910522461,636.0,1.7611980438232422,2,True
ht_chantry,162,141,73,"(145, 70)","(40, 99)",134,108.93117092916977,A*,117,124.28427124746186,3228,38.4821891784668,,,0,True
ht_chantry,162,141,73,"(145, 70)","(40, 99)",134,108.93117092916977,Dijkstra,117,124.28427124746185,15033,124.73344802856445,,,0,True
ht_chantry,162,141,73,"(145, 70)","(40, 99)",134,108.93117092916977,BFS,137,136.0,14228,32.39130973815918,,,0,True
ht_chantry,162,141,74,"(103, 137)","(149, 124)",59,47.80167361086848,AILS,49,52.556349186104036,181,2.8772354125976562,282.0,0.7939338684082031,0,True
ht_chantry,162,141,74,"(103, 137)","(149, 124)",59,47.80167361086848,A*,49,52.556349186104036,364,4.345893859863281,,,0,True
ht_chantry,162,141,74,"(103, 137)","(149, 124)",59,47.80167361086848,Dijkstra,49,52.556349186104036,3436,29.71959114074707,,,0,True
ht_chantry,162,141,74,"(103, 137)","(149, 124)",59,47.80167361086848,BFS,60,59.0,3334,6.837129592895508,,,0,True
ht_chantry,162,141,75,"(12, 89)","(42, 56)",63,44.598206241955516,AILS,41,49.52691193458117,165,2.4335384368896484,239.0,0.6406307220458984,0,True
ht_chantry,162,141,75,"(12, 89)","(42, 56)",63,44.598206241955516,A*,41,49.52691193458117,282,3.512859344482422,,,0,True
ht_chantry,162,141,75,"(12, 89)","(42, 56)",63,44.598206241955516,Dijkstra,41,49.52691193458117,3765,32.50265121459961,,,0,True
ht_chantry,162,141,75,"(12, 89)","(42, 56)",63,44.598206241955516,BFS,64,63.0,4480,8.857488632202148,,,0,True
ht_chantry,162,141,76,"(70, 128)","(130, 54)",134,95.26804291051643,AILS,87,107.53910524340084,850,14.189958572387695,495.0,1.2829303741455078,1,True
ht_chantry,162,141,76,"(70, 128)","(130, 54)",134,95.26804291051643,A*,86,106.95331880577395,1906,25.708675384521484,,,0,True
ht_chantry,162,141,76,"(70, 128)","(130, 54)",134,95.26804291051643,Dijkstra,86,106.95331880577395,13693,122.26104736328125,,,0,True
ht_chantry,162,141,76,"(70, 128)","(130, 54)",134,95.26804291051643,BFS,139,138.0,15307,53.72047424316406,,,0,True
ht_chantry,162,141,77,"(123, 5)","(18, 6)",106,105.00476179678711,AILS,109,110.48528137423857,729,26.11708641052246,573.0,3.2613277435302734,1,True
ht_chantry,162,141,77,"(123, 5)","(18, 6)",106,105.00476179678711,A*,109,110.48528137423857,798,10.137796401977539,,,0,True
ht_chantry,162,141,77,"(123, 5)","(18, 6)",106,105.00476179678711,Dijkstra,109,110.48528137423857,11110,93.41621398925781,,,0,True
ht_chantry,162,141,77,"(123, 5)","(18, 6)",106,105.00476179678711,BFS,115,114.0,9287,19.975662231445312,,,0,True
ht_chantry,162,141,78,"(55, 43)","(154, 8)",134,105.00476179678711,AILS,102,116.32590180780447,638,11.186599731445312,613.0,1.6384124755859375,1,True
ht_chantry,162,141,78,"(55, 43)","(154, 8)",134,105.00476179678711,A*,102,116.32590180780447,1357,15.861749649047852,,,0,True
ht_chantry,162,141,78,"(55, 43)","(154, 8)",134,105.00476179678711,Dijkstra,102,116.32590180780446,18076,153.36894989013672,,,0,True
ht_chantry,162,141,78,"(55, 43)","(154, 8)",134,105.00476179678711,BFS,135,134.0,17418,37.73617744445801,,,0,True
ht_chantry,162,141,79,"(132, 130)","(156, 74)",80,60.92618484691127,AILS,58,66.52691193458115,242,6.911516189575195,335.0,0.9365081787109375,1,True
ht_chantry,162,141,79,"(132, 130)","(156, 74)",80,60.92618484691127,A*,58,66.52691193458115,340,4.787206649780273,,,0,True
ht_chantry,162,141,79,"(132, 130)","(156, 74)",80,60.92618484691127,Dijkstra,58,66.52691193458115,4797,39.19577598571777,,,0,True
ht_chantry,162,141,79,"(132, 130)","(156, 74)",80,60.92618484691127,BFS,81,80.0,5358,10.29205322265625,,,0,True
ht_chantry,162,141,80,"(71, 44)","(77, 11)",39,33.54101966249684,AILS,34,35.48528137423856,120,1.9059181213378906,178.0,0.5357265472412109,0,True
ht_chantry,162,141,80,"(71, 44)","(77, 11)",39,33.54101966249684,A*,34,35.48528137423856,136,1.6565322875976562,,,0,True
ht_chantry,162,141,80,"(71, 44)","(77, 11)",39,33.54101966249684,Dijkstra,34,35.48528137423856,2861,23.31066131591797,,,0,True
ht_chantry,162,141,80,"(71, 44)","(77, 11)",39,33.54101966249684,BFS,40,39.0,2768,4.916906356811523,,,0,True
ht_chantry,162,141,81,"(71, 57)","(159, 123)",154,110.0,AILS,94,118.26702730475868,683,20.65443992614746,560.0,1.4126300811767578,1,True
ht_chantry,162,141,81,"(71, 57)","(159, 123)",154,110.0,A*,94,118.2670273047587,1150,25.81620216369629,,,0,True
ht_chantry,162,141,81,"(71, 57)","(159, 123)",154,110.0,Dijkstra,94,118.26702730475868,19424,238.39354515075684,,,0,True
ht_chantry,162,141,81,"(71, 57)","(159, 123)",154,110.0,BFS,155,154.0,19406,42.83475875854492,,,0,True
ht_chantry,162,141,82,"(102, 52)","(122, 83)",51,36.89173349139343,AILS,44,46.31370849898475,317,6.211996078491211,251.0,0.5652904510498047,1,True
ht_chantry,162,141,82,"(102, 52)","(122, 83)",51,36.89173349139343,A*,38,42.798989873223334,243,2.8095245361328125,,,0,True
ht_chantry,162,141,82,"(102, 52)","(122, 83)",51,36.89173349139343,Dijkstra,38,42.798989873223334,3813,32.31501579284668,,,0,True
ht_chantry,162,141,82,"(102, 52)","(122, 83)",51,36.89173349139343,BFS,52,51.0,4159,7.61103630065918,,,0,True
ht_chantry,162,141,83,"(24, 132)","(56, 137)",37,32.38826948140329,AILS,33,34.071067811865476,92,1.6903877258300781,197.0,0.5323886871337891,0,True
ht_chantry,162,141,83,"(24, 132)","(56, 137)",37,32.38826948140329,A*,33,34.071067811865476,108,1.3582706451416016,,,0,True
ht_chantry,162,141,83,"(24, 132)","(56, 137)",37,32.38826948140329,Dijkstra,33,34.071067811865476,1594,12.714385986328125,,,0,True
ht_chantry,162,141,83,"(24, 132)","(56, 137)",37,32.38826948140329,BFS,38,37.0,1520,2.6564598083496094,,,0,True
ht_chantry,162,141,84,"(36, 128)","(143, 67)",168,123.1665539016173,AILS,114,135.78174593052012,733,13.184547424316406,672.0,1.7116069793701172,1,True
ht_chantry,162,141,84,"(36, 128)","(143, 67)",168,123.1665539016173,A*,113,135.1959594928932,1613,18.31650733947754,,,0,True
ht_chantry,162,141,84,"(36, 128)","(143, 67)",168,123.1665539016173,Dijkstra,113,135.1959594928932,16343,140.91229438781738,,,0,True
ht_chantry,162,141,84,"(36, 128)","(143, 67)",168,123.1665539016173,BFS,169,168.0,16474,36.19194030761719,,,0,True
ht_chantry,162,141,85,"(88, 134)","(22, 34)",166,119.81652640600127,AILS,104,129.09545442950485,429,6.236791610717773,589.0,1.5709400177001953,0,True
ht_chantry,162,141,85,"(88, 134)","(22, 34)",166,119.81652640600127,A*,103,128.50966799187796,1040,12.099504470825195,,,0,True
ht_chantry,162,141,85,"(88, 134)","(22, 34)",166,119.81652640600127,Dijkstra,103,128.50966799187796,16198,136.7349624633789,,,0,True
ht_chantry,162,141,85,"(88, 134)","(22, 34)",166,119.81652640600127,BFS,167,166.0,17569,39.03698921203613,,,0,True
ht_chantry,162,141,86,"(65, 107)","(108, 5)",145,110.69326989478628,AILS,106,121.5685424949237,647,12.489795684814453,609.0,1.6529560089111328,1,True
ht_chantry,162,141,86,"(65, 107)","(108, 5)",145,110.69326989478628,A*,104,120.39696961966992,1094,13.624906539916992,,,0,True
ht_chantry,162,141,86,"(65, 107)","(108, 5)",145,110.69326989478628,Dijkstra,104,120.39696961966992,18334,152.6346206665039,,,0,True
ht_chantry,162,141,86,"(65, 107)","(108, 5)",145,110.69326989478628,BFS,146,145.0,17922,38.877010345458984,,,0,True
ht_chantry,162,141,87,"(143, 58)","(25, 120)",180,133.29666162361306,AILS,121,144.85281374238562,550,12.167930603027344,714.0,1.8739700317382812,1,True
ht_chantry,162,141,87,"(143, 58)","(25, 120)",180,133.29666162361306,A*,121,144.85281374238562,1398,16.135215759277344,,,0,True
ht_chantry,162,141,87,"(143, 58)","(25, 120)",180,133.29666162361306,Dijkstra,121,144.85281374238562,17706,145.43652534484863,,,0,True
ht_chantry,162,141,87,"(143, 58)","(25, 120)",180,133.29666162361306,BFS,181,180.0,18493,40.79556465148926,,,0,True
ht_chantry,162,141,88,"(67, 21)","(38, 27)",35,29.614185789921695,AILS,36,37.48528137423857,242,6.561040878295898,195.0,0.5414485931396484,2,True
ht_chantry,162,141,88,"(67, 21)","(38, 27)",35,29.614185789921695,A*,36,37.48528137423857,256,2.9735565185546875,,,0,True
ht_chantry,162,141,88,"(67, 21)","(38, 27)",35,29.614185789921695,Dijkstra,36,37.48528137423857,2683,21.928071975708008,,,0,True
ht_chantry,162,141,88,"(67, 21)","(38, 27)",35,29.614185789921695,BFS,42,41.0,2454,4.314661026000977,,,0,True
ht_chantry,162,141,89,"(105, 52)","(117, 122)",82,71.02112361825881,AILS,72,75.55634918610403,211,3.5088062286376953,363.0,1.0497570037841797,0,True
ht_chantry,162,141,89,"(105, 52)","(117, 122)",82,71.02112361825881,A*,72,75.55634918610403,270,3.290414810180664,,,0,True
ht_chantry,162,141,89,"(105, 52)","(117, 122)",82,71.02112361825881,Dijkstra,72,75.55634918610401,11311,95.6263542175293,,,0,True
ht_chantry,162,141,89,"(105, 52)","(117, 122)",82,71.02112361825881,BFS,83,82.0,10179,21.968841552734375,,,0,True
ht_chantry,162,141,90,"(126, 90)","(137, 87)",14,11.40175425099138,AILS,13,12.82842712474619,33,0.6725788116455078,78.0,0.20360946655273438,0,True
ht_chantry,162,141,90,"(126, 90)","(137, 87)",14,11.40175425099138,A*,13,12.82842712474619,33,0.4470348358154297,,,0,True
ht_chantry,162,141,90,"(126, 90)","(137, 87)",14,11.40175425099138,Dijkstra,13,12.82842712474619,352,2.9850006103515625,,,0,True
ht_chantry,162,141,90,"(126, 90)","(137, 87)",14,11.40175425099138,BFS,15,14.0,352,0.5691051483154297,,,0,True
ht_chantry,162,141,91,"(32, 22)","(51, 127)",124,106.70520137275409,AILS,109,114.62741699796949,472,6.825447082519531,603.0,1.6627311706542969,0,True
ht_chantry,162,141,91,"(32, 22)","(51, 127)",124,106.70520137275409,A*,108,114.04163056034258,1036,11.938810348510742,,,0,True
ht_chantry,162,141,91,"(32, 22)","(51, 127)",124,106.70520137275409,Dijkstra,108,114.04163056034258,13216,114.54105377197266,,,0,True
ht_chantry,162,141,91,"(32, 22)","(51, 127)",124,106.70520137275409,BFS,125,124.0,12402,27.532577514648438,,,0,True
ht_chantry,162,141,92,"(151, 48)","(15, 111)",199,149.88328792764054,AILS,147,168.78174593052032,1993,46.021461486816406,812.0,2.1893978118896484,2,True
ht_chantry,162,141,92,"(151, 48)","(15, 111)",199,149.88328792764054,A*,147,168.78174593052032,5196,63.7814998626709,,,0,True
ht_chantry,162,141,92,"(151, 48)","(15, 111)",199,149.88328792764054,Dijkstra,147,168.78174593052032,18938,166.60428047180176,,,0,True
ht_chantry,162,141,92,"(151, 48)","(15, 111)",199,149.88328792764054,BFS,202,201.0,18792,43.35784912109375,,,0,True
ht_chantry,162,141,93,"(133, 32)","(37, 116)",180,127.5617497528158,AILS,113,140.1665222413704,482,6.520509719848633,631.0,1.5673637390136719,0,True
ht_chantry,162,141,93,"(133, 32)","(37, 116)",180,127.5617497528158,A*,108,137.23759005323583,1476,17.22121238708496,,,0,True
ht_chantry,162,141,93,"(133, 32)","(37, 116)",180,127.5617497528158,Dijkstra,108,137.23759005323583,17326,174.4678020477295,,,0,True
ht_chantry,162,141,93,"(133, 32)","(37, 116)",180,127.5617497528158,BFS,181,180.0,18016,39.868831634521484,,,0,True
ht_chantry,162,141,94,"(22, 26)","(137, 59)",148,119.64113005150027,AILS,117,129.25483399593898,809,29.13045883178711,671.0,1.837015151977539,2,True
ht_chantry,162,141,94,"(22, 26)","(137, 59)",148,119.64113005150027,A*,116,128.6690475583121,857,10.887861251831055,,,0,True
ht_chantry,162,141,94,"(22, 26)","(137, 59)",148,119.64113005150027,Dijkstra,116,128.66904755831206,15013,135.2684497833252,,,0,True
ht_chantry,162,141,94,"(22, 26)","(137, 59)",148,119.64113005150027,BFS,149,148.0,14634,38.289785385131836,,,0,True
ht_chantry,162,141,95,"(59, 116)","(103, 13)",147,112.0044641967453,AILS,110,127.22539674441609,843,13.570308685302734,648.0,1.7480850219726562,1,True
ht_chantry,162,141,95,"(59, 116)","(103, 13)",147,112.0044641967453,A*,107,125.46803743153536,1151,13.378143310546875,,,0,True
ht_chantry,162,141,95,"(59, 116)","(103, 13)",147,112.0044641967453,Dijkstra,107,125.46803743153536,17437,151.81756019592285,,,0,True
ht_chantry,162,141,95,"(59, 116)","(103, 13)",147,112.0044641967453,BFS,152,151.0,17247,38.21873664855957,,,0,True
ht_chantry,162,141,96,"(101, 86)","(145, 77)",53,44.91102314577124,AILS,45,47.72792206135786,157,4.63104248046875,248.0,0.7035732269287109,1,True
ht_chantry,162,141,96,"(101, 86)","(145, 77)",53,44.91102314577124,A*,45,47.72792206135786,174,2.1779537200927734,,,0,True
ht_chantry,162,141,96,"(101, 86)","(145, 77)",53,44.91102314577124,Dijkstra,45,47.72792206135786,5126,42.57559776306152,,,0,True
ht_chantry,162,141,96,"(101, 86)","(145, 77)",53,44.91102314577124,BFS,54,53.0,4640,8.530855178833008,,,0,True
ht_chantry,162,141,97,"(25, 86)","(3, 80)",28,22.80350850198276,AILS,24,26.72792206135786,98,2.3374557495117188,147.0,0.3752708435058594,1,True
ht_chantry,162,141,97,"(25, 86)","(3, 80)",28,22.80350850198276,A*,24,26.72792206135786,104,1.1856555938720703,,,0,True
ht_chantry,162,141,97,"(25, 86)","(3, 80)",28,22.80350850198276,Dijkstra,24,26.72792206135786,1521,12.24064826965332,,,0,True
ht_chantry,162,141,97,"(25, 86)","(3, 80)",28,22.80350850198276,BFS,33,32.0,1700,2.9900074005126953,,,0,True
ht_chantry,162,141,98,"(58, 58)","(47, 7)",62,52.172789842982326,AILS,52,56.384776310850214,105,4.2858123779296875,295.0,0.823974609375,1,True
ht_chantry,162,141,98,"(58, 58)","(47, 7)",62,52.172789842982326,A*,52,56.384776310850214,129,1.6703605651855469,,,0,True
ht_chantry,162,141,98,"(58, 58)","(47, 7)",62,52.172789842982326,Dijkstra,52,56.384776310850214,7369,61.2635612487793,,,0,True
ht_chantry,162,141,98,"(58, 58)","(47, 7)",62,52.172789842982326,BFS,63,62.0,6710,12.930870056152344,,,0,True
ht_chantry,162,141,99,"(73, 83)","(21, 76)",59,52.46903848937962,AILS,53,54.89949493661166,112,2.3832321166992188,312.0,0.8647441864013672,0,True
ht_chantry,162,141,99,"(73, 83)","(21, 76)",59,52.46903848937962,A*,53,54.89949493661166,154,2.0270347595214844,,,0,True
ht_chantry,162,141,99,"(73, 83)","(21, 76)",59,52.46903848937962,Dijkstra,53,54.89949493661166,7008,58.110952377319336,,,0,True
ht_chantry,162,141,99,"(73, 83)","(21, 76)",59,52.46903848937962,BFS,60,59.0,6016,11.217594146728516,,,0,True
