grid_size,obstacle_density,pattern,trial_id,algorithm,std_time,std_expanded,std_visited,std_path_length,std_path_cost,std_success,ils_time,ils_expanded,ils_visited,ils_path_length,ils_path_cost,ils_success,ils_iterations,ails_std_time,ails_std_expanded,ails_std_visited,ails_std_path_length,ails_std_path_cost,ails_std_success,ails_std_iterations,ails_std_corridor_size,ails_pred_time,ails_pred_expanded,ails_pred_visited,ails_pred_path_length,ails_pred_path_cost,ails_pred_success,ails_grad_time,ails_grad_expanded,ails_grad_visited,ails_grad_path_length,ails_grad_path_cost,ails_grad_success,ils_time_improvement,ails_pred_time_improvement,ails_pred_vs_ils_improvement
50,0.3,mixed,0,A*,0.006262540817260742,480,480,56,72.80200000000005,True,0.004831552505493164,386,386,56,72.80200000000005,True,1,0.016472339630126953,1340,1340,56,72.80200000000005,True,4,2500,0.019232749938964844,1517,1517,56,72.80200000000005,True,0.007216453552246094,595,595,61,75.73200000000003,True,22.849963832946283,-207.1077778200784,-298.0656303972366
50,0.3,mixed,0,Dijkstra,0.01612710952758789,2000,2000,56,72.80200000000005,True,0.004001617431640625,482,482,56,72.80200000000005,True,1,0.023289203643798828,2860,2860,56,72.80200000000005,True,4,2500,0.02416253089904785,3037,3037,56,72.80200000000005,True,0.0052378177642822266,638,638,61,75.73200000000003,True,75.18701398539369,-49.82555217172763,-503.81911344137274
50,0.3,mixed,0,BFS,0.013152837753295898,2000,2000,56,55.0,True,0.003297090530395508,482,482,56,55.0,True,1,0.0194852352142334,2860,2860,56,55.0,True,4,2500,0.01999640464782715,3037,3037,56,55.0,True,0.004325151443481445,638,638,61,60.0,True,74.93247774937916,-52.03110555223232,-506.4863692240943
50,0.3,mixed,0,DFS,0.011616945266723633,1645,1645,165,164.0,True,0.0029973983764648438,420,420,72,71.0,True,1,0.017851591110229492,2505,2505,165,164.0,True,4,2500,0.018959522247314453,2682,2682,165,164.0,True,0.004364490509033203,612,612,71,70.0,True,74.198050282196,-63.20574653668548,-532.532612153993
50,0.3,mixed,0,Greedy,0.0013391971588134766,74,74,62,61.0,True,0.0012812614440917969,74,74,62,61.0,True,1,0.014191150665283203,934,934,62,61.0,True,4,2500,0.016506195068359375,1111,1111,62,61.0,True,0.004565715789794922,288,288,64,63.0,True,4.326152750578601,-1132.544062666904,-1188.2768887234834
50,0.3,mixed,0,Bidirectional,0.007937908172607422,1212,1310,56,55.0,True,0.0030579566955566406,447,468,56,55.0,True,1,0.011183738708496094,1692,1818,56,55.0,True,4,2500,0.01279902458190918,1900,2030,56,55.0,True,0.00400090217590332,584,608,61,60.0,True,61.47654231993752,-61.23926232954887,-318.5482613441447
50,0.3,mixed,1,A*,0.00805521011352539,595,595,56,72.80200000000004,True,0.005791902542114258,452,452,56,72.80200000000004,True,1,0.017626523971557617,1413,1413,56,72.80200000000004,True,4,2500,0.019849538803100586,1547,1547,56,72.80200000000004,True,0.00809931755065918,633,633,58,73.97400000000003,True,28.09743680814539,-146.4186349375481,-242.71189231465854
50,0.3,mixed,1,Dijkstra,0.016133785247802734,2020,2020,56,72.80200000000004,True,0.00458836555480957,485,485,56,72.80200000000004,True,1,0.02387714385986328,2838,2838,56,72.80200000000004,True,4,2500,0.024053573608398438,2972,2972,56,72.80200000000004,True,0.005595207214355469,672,672,58,73.97400000000003,True,71.56051426038125,-49.088222255061325,-424.22967004416734
50,0.3,mixed,1,BFS,0.013168096542358398,2020,2020,56,55.0,True,0.003401517868041992,485,485,56,55.0,True,1,0.020059585571289062,2838,2838,56,55.0,True,4,2500,0.02267146110534668,2972,2972,56,55.0,True,0.009349346160888672,672,672,58,57.0,True,74.16849233220474,-72.16961489018848,-566.5101282680312
50,0.3,mixed,1,DFS,0.017645597457885742,1398,1398,146,145.0,True,0.0034134387969970703,467,467,80,79.0,True,1,0.01587224006652832,2216,2216,146,145.0,True,4,2500,0.01687335968017578,2350,2350,146,145.0,True,0.004647731781005859,630,630,75,74.0,True,80.65557822485847,4.376376484576617,-394.32143605503944
50,0.3,mixed,1,Greedy,0.0013728141784667969,68,68,58,57.0,True,0.0013275146484375,68,68,58,57.0,True,1,0.013733863830566406,886,886,58,57.0,True,4,2500,0.016137123107910156,1020,1020,58,57.0,True,0.004971504211425781,305,305,60,59.0,True,3.2997568600208407,-1075.4775963876345,-1115.5890804597702
50,0.3,mixed,1,Bidirectional,0.007749795913696289,1198,1296,56,55.0,True,0.003363370895385742,474,496,56,55.0,True,1,0.011046171188354492,1678,1796,56,55.0,True,4,2500,0.012489080429077148,1886,2012,56,55.0,True,0.004279613494873047,600,623,58,57.0,True,56.60052299646209,-61.15366866635902,-271.3262919118168
50,0.3,mixed,2,A*,0.007811784744262695,497,497,56,72.80200000000004,True,0.005623579025268555,387,387,56,72.80200000000004,True,1,0.020199298858642578,1410,1410,56,72.80200000000004,True,4,2500,0.021460533142089844,1503,1503,56,72.80200000000004,True,0.02133464813232422,1524,1524,56,72.80200000000004,True,28.011597741492444,-174.7199755837021,-281.6169924110739
50,0.3,mixed,2,Dijkstra,0.015787839889526367,1940,1940,56,72.80200000000004,True,0.004085540771484375,479,479,56,72.80200000000004,True,1,0.023496627807617188,2853,2853,56,72.80200000000004,True,4,2500,0.02471184730529785,2946,2946,56,72.80200000000004,True,0.024451494216918945,2967,2967,56,72.80200000000004,True,74.1222307796856,-56.52456243676286,-504.8611111111111
50,0.3,mixed,2,BFS,0.013675689697265625,1940,1940,56,55.0,True,0.003416299819946289,479,479,56,55.0,True,1,0.018696308135986328,2853,2853,56,55.0,True,4,2500,0.019659757614135742,2946,2946,56,55.0,True,0.01963353157043457,2967,2967,56,55.0,True,75.01917712691771,-43.75697350069735,-475.46932793635284
50,0.3,mixed,2,DFS,0.009794950485229492,1316,1316,153,152.0,True,0.0027751922607421875,387,387,87,86.0,True,1,0.016633033752441406,2229,2229,153,152.0,True,4,2500,0.016568899154663086,2322,2322,153,152.0,True,0.016866445541381836,2343,2343,153,152.0,True,71.66711291775187,-69.1575590877005,-497.03608247422676
50,0.3,mixed,2,Greedy,0.0013713836669921875,62,62,60,59.0,True,0.0015697479248046875,78,78,63,62.0,True,1,0.014192581176757812,975,975,60,59.0,True,4,2500,0.01717352867126465,1068,1068,60,59.0,True,0.018942832946777344,1089,1089,60,59.0,True,-14.464534075104313,-1152.2774687065369,-994.0309842041312
50,0.3,mixed,2,Bidirectional,0.007523059844970703,1143,1239,56,55.0,True,0.0031175613403320312,442,466,56,55.0,True,1,0.011255502700805664,1623,1750,56,55.0,True,4,2500,0.012296438217163086,1831,1955,56,55.0,True,0.012942075729370117,1903,2030,56,55.0,True,58.55992901058503,-63.44995880078596,-294.42490058121746
50,0.3,mixed,3,A*,0.00862264633178711,573,573,57,73.38800000000005,True,0.005949735641479492,404,404,57,73.38800000000005,True,1,0.020361661911010742,1440,1440,57,73.38800000000005,True,4,2500,0.022921323776245117,1639,1639,57,73.38800000000005,True,0.02237868309020996,1582,1582,57,73.38800000000005,True,30.998728087153683,-165.82701985290052,-285.2494490082148
50,0.3,mixed,3,Dijkstra,0.01868581771850586,1974,1974,57,73.38800000000005,True,0.0040318965911865234,481,481,57,73.38800000000005,True,1,0.02910900115966797,2841,2841,57,73.38800000000005,True,4,2500,0.032701730728149414,3040,3040,57,73.38800000000005,True,0.024169445037841797,2983,2983,57,73.38800000000005,True,78.42269119861179,-75.00829356674407,-711.0756312459346
50,0.3,mixed,3,BFS,0.012614250183105469,1974,1974,57,56.0,True,0.0033211708068847656,481,481,57,56.0,True,1,0.018422365188598633,2841,2841,57,56.0,True,4,2500,0.01976323127746582,3040,3040,57,56.0,True,0.019475460052490234,2983,2983,57,56.0,True,73.67127844560369,-56.67384894533908,-495.0681981335248
50,0.3,mixed,3,DFS,0.01122736930847168,1613,1613,176,175.0,True,0.0032587051391601562,446,446,67,66.0,True,1,0.019551992416381836,2480,2480,176,175.0,True,4,2500,0.030880212783813477,2679,2679,176,175.0,True,0.03329133987426758,2622,2622,176,175.0,True,70.97534560744091,-175.0440636214988,-847.6221832016389
50,0.3,mixed,3,Greedy,0.0024030208587646484,74,74,63,62.0,True,0.002618551254272461,74,74,63,62.0,True,1,0.023894071578979492,941,941,63,62.0,True,4,2500,0.03260207176208496,1140,1140,63,62.0,True,0.031564950942993164,1083,1083,63,62.0,True,-8.969143764262327,-1256.7119753943844,-1145.042338158973
50,0.3,mixed,3,Bidirectional,0.012192010879516602,1212,1303,57,56.0,True,0.006036281585693359,459,482,57,56.0,True,1,0.01945209503173828,1692,1812,57,56.0,True,4,2500,0.024559974670410156,1900,2022,57,56.0,True,0.02203679084777832,1972,2095,57,56.0,True,50.48986057062401,-101.44318204040128,-306.87258077257286
50,0.3,mixed,4,A*,0.01850414276123047,593,593,56,72.80200000000004,True,0.014019489288330078,442,442,56,72.80200000000004,True,1,0.033098459243774414,1460,1460,56,72.80200000000004,True,4,2500,0.03683972358703613,1615,1615,56,72.80200000000004,True,0.01330876350402832,597,597,59,74.56000000000003,True,24.235942895428543,-99.089058393032,-162.77507567769806
50,0.3,mixed,4,Dijkstra,0.030402421951293945,1975,1975,56,72.80200000000004,True,0.007929563522338867,494,494,56,72.80200000000004,True,1,0.0446622371673584,2842,2842,56,72.80200000000004,True,4,2500,0.04661083221435547,2997,2997,56,72.80200000000004,True,0.009738683700561523,633,633,59,74.56000000000003,True,73.91798740560083,-53.31289161445141,-487.81081812441744
50,0.3,mixed,4,BFS,0.026320457458496094,1975,1975,56,55.0,True,0.006948232650756836,494,494,56,55.0,True,1,0.037409067153930664,2842,2842,56,55.0,True,4,2500,0.04100918769836426,2997,2997,56,55.0,True,0.0075092315673828125,633,633,59,58.0,True,73.6013986013986,-55.807275625928476,-490.21034210616614
50,0.3,mixed,4,DFS,0.021845579147338867,1815,1815,119,118.0,True,0.0051877498626708984,408,408,79,78.0,True,1,0.03551983833312988,2682,2682,119,118.0,True,4,2500,0.03599953651428223,2837,2837,119,118.0,True,0.007911205291748047,616,616,74,73.0,True,76.25263295753435,-64.79094590022592,-593.9335447401075
50,0.3,mixed,4,Greedy,0.0023326873779296875,72,72,64,63.0,True,0.0022270679473876953,72,72,64,63.0,True,1,0.02430272102355957,939,939,64,63.0,True,4,2500,0.02865147590637207,1094,1094,64,63.0,True,0.008231639862060547,307,307,66,65.0,True,4.527800490596893,-1128.2604251839737,-1186.5110801841345
50,0.3,mixed,4,Bidirectional,0.013315200805664062,1182,1278,56,55.0,True,0.005762338638305664,478,503,56,55.0,True,1,0.019246816635131836,1662,1787,56,55.0,True,4,2500,0.021654129028320312,1870,1991,56,55.0,True,0.007020235061645508,579,595,59,58.0,True,56.72360693310414,-62.627130783555366,-275.787165377136
50,0.3,mixed,5,A*,0.016975879669189453,682,682,58,73.97400000000005,True,0.0068759918212890625,408,408,58,73.97400000000005,True,1,0.03430652618408203,1551,1551,58,73.97400000000005,True,4,2500,0.03836631774902344,1677,1677,58,73.97400000000005,True,0.011374473571777344,547,547,60,75.14600000000004,True,59.49551978876998,-126.00488750316003,-457.97503467406375
50,0.3,mixed,5,Dijkstra,0.027172327041625977,1976,1976,58,73.97400000000005,True,0.00744938850402832,490,490,58,73.97400000000005,True,1,0.042346954345703125,2845,2845,58,73.97400000000005,True,4,2500,0.04510378837585449,2971,2971,58,73.97400000000005,True,0.009918212890625,622,622,60,75.14600000000004,True,72.58465021189973,-65.99162930270512,-505.4696751480237
50,0.3,mixed,5,BFS,0.025218486785888672,1976,1976,58,57.0,True,0.0052831172943115234,490,490,58,57.0,True,1,0.03262019157409668,2845,2845,58,57.0,True,4,2500,0.03445625305175781,2971,2971,58,57.0,True,0.008723020553588867,622,622,60,59.0,True,79.05061735398114,-36.63093009624293,-552.195496186651
50,0.3,mixed,5,DFS,0.031883955001831055,1903,1903,113,112.0,True,0.005987882614135742,400,400,80,79.0,True,1,0.042026519775390625,2772,2772,113,112.0,True,4,2500,0.050694942474365234,2898,2898,113,112.0,True,0.011283397674560547,587,587,65,64.0,True,81.21976205965707,-58.998287607211495,-746.6255225960581
50,0.3,mixed,5,Greedy,0.002822399139404297,59,59,59,58.0,True,0.005490779876708984,77,77,64,63.0,True,1,0.026932477951049805,928,928,59,58.0,True,4,2500,0.02965855598449707,1054,1054,59,58.0,True,0.008608341217041016,289,289,66,65.0,True,-94.54299712789323,-950.8278425409698,-440.15197568389056
50,0.3,mixed,5,Bidirectional,0.015961885452270508,1260,1341,58,57.0,True,0.0063059329986572266,464,487,58,57.0,True,1,0.02264094352722168,1740,1859,58,57.0,True,4,2500,0.02527165412902832,1948,2057,58,57.0,True,0.007879018783569336,582,599,60,59.0,True,60.4938087200705,-58.32499365188427,-300.75995311732015
50,0.3,mixed,6,A*,0.012953042984008789,528,528,56,72.80200000000004,True,0.011919260025024414,422,422,56,72.80200000000004,True,1,0.029811859130859375,1366,1366,56,72.80200000000004,True,4,2500,0.032224416732788086,1481,1481,56,72.80200000000004,True,0.03349757194519043,1502,1502,56,72.80200000000004,True,7.981004620000368,-148.77873695448102,-170.35584981897466
50,0.3,mixed,6,Dijkstra,0.02742147445678711,1981,1981,56,72.80200000000004,True,0.007150888442993164,498,498,56,72.80200000000004,True,1,0.04205489158630371,2819,2819,56,72.80200000000004,True,4,2500,0.04254937171936035,2934,2934,56,72.80200000000004,True,0.041577816009521484,2955,2955,56,72.80200000000004,True,73.92230511068217,-55.168066496252635,-495.022171840096
50,0.3,mixed,6,BFS,0.02277064323425293,1981,1981,56,55.0,True,0.005992412567138672,498,498,56,55.0,True,1,0.032448530197143555,2819,2819,56,55.0,True,4,2500,0.03386998176574707,2934,2934,56,55.0,True,0.03562808036804199,2955,2955,56,55.0,True,73.68360434313715,-48.74407111520622,-465.2144505450784
50,0.3,mixed,6,DFS,0.021618366241455078,1723,1723,187,186.0,True,0.006224155426025391,477,477,66,65.0,True,1,0.035092830657958984,2561,2561,187,186.0,True,4,2500,0.03308224678039551,2676,2676,187,186.0,True,0.0355379581451416,2697,2697,187,186.0,True,71.20894633522289,-53.02843152392086,-431.5138282387191
50,0.3,mixed,6,Greedy,0.002588033676147461,74,74,62,61.0,True,0.002501964569091797,74,74,62,61.0,True,1,0.027959346771240234,912,912,62,61.0,True,4,2500,0.03849911689758301,1027,1027,62,61.0,True,0.03331899642944336,1048,1048,62,61.0,True,3.325656379548595,-1387.5817595578076,-1438.755479321517
50,0.3,mixed,6,Bidirectional,0.014221668243408203,1203,1302,56,55.0,True,0.005687236785888672,468,492,56,55.0,True,1,0.01948070526123047,1683,1803,56,55.0,True,4,2500,0.026538610458374023,1891,2012,56,55.0,True,0.026044368743896484,1963,2085,56,55.0,True,60.010058675607716,-86.60687342833194,-366.6345267041167
50,0.3,mixed,7,A*,0.01648569107055664,690,690,58,73.97400000000005,True,0.010123252868652344,432,432,58,73.97400000000005,True,1,0.03327012062072754,1552,1552,58,73.97400000000005,True,4,2500,0.04155373573303223,1715,1715,58,73.97400000000005,True,0.012987136840820312,573,573,60,75.14600000000004,True,38.59370028635062,-152.05941052266218,-310.4780970325012
50,0.3,mixed,7,Dijkstra,0.029330730438232422,1987,1987,58,73.97400000000005,True,0.0075719356536865234,492,492,58,73.97400000000005,True,1,0.04195380210876465,2849,2849,58,73.97400000000005,True,4,2500,0.04424691200256348,3012,3012,58,73.97400000000005,True,0.009404659271240234,633,633,60,75.14600000000004,True,74.18429224041229,-50.85513160247761,-484.3540413740987
50,0.3,mixed,7,BFS,0.024710655212402344,1987,1987,58,57.0,True,0.00664830207824707,492,492,58,57.0,True,1,0.018696069717407227,2849,2849,58,57.0,True,4,2500,0.020325660705566406,3012,3012,58,57.0,True,0.004546642303466797,633,633,60,59.0,True,73.09540349658447,17.74535911388985,-205.7270934194011
50,0.3,mixed,7,DFS,0.013297796249389648,1778,1778,197,196.0,True,0.0030531883239746094,429,429,77,76.0,True,1,0.02032947540283203,2640,2640,197,196.0,True,4,2500,0.021526575088500977,2803,2803,197,196.0,True,0.0042874813079833984,598,598,74,73.0,True,77.03989242492156,-61.880770954728824,-605.0523192253631
50,0.3,mixed,7,Greedy,0.001355886459350586,72,72,60,59.0,True,0.0012676715850830078,72,72,60,59.0,True,1,0.013649940490722656,934,934,60,59.0,True,4,2500,0.016431093215942383,1097,1097,60,59.0,True,0.004773139953613281,309,309,62,61.0,True,6.506066467381748,-1111.8340073852646,-1196.163249952981
50,0.3,mixed,7,Bidirectional,0.008362293243408203,1274,1364,58,57.0,True,0.003283977508544922,479,504,58,57.0,True,1,0.011674642562866211,1754,1862,58,57.0,True,4,2500,0.013014554977416992,1962,2088,58,57.0,True,0.003930091857910156,578,592,61,60.0,True,60.72874493927125,-55.633802816901415,-296.30463191520255
50,0.3,mixed,8,A*,0.008303642272949219,634,634,57,73.38800000000003,True,0.0054302215576171875,449,449,57,73.38800000000003,True,1,0.019121885299682617,1495,1495,57,73.38800000000003,True,4,2500,0.019408226013183594,1590,1590,57,73.38800000000003,True,0.007241725921630859,602,602,60,75.14600000000003,True,34.604341334558406,-133.73148041805445,-257.4113101510362
50,0.3,mixed,8,Dijkstra,0.01589202880859375,1971,1971,57,73.38800000000003,True,0.003908872604370117,477,477,57,73.38800000000003,True,1,0.023522377014160156,2832,2832,57,73.38800000000003,True,4,2500,0.032253265380859375,2927,2927,57,73.38800000000003,True,0.009513616561889648,638,638,60,75.14600000000003,True,75.40356457033126,-102.9524723955833,-725.1296126867948
50,0.3,mixed,8,BFS,0.015357732772827148,1971,1971,57,56.0,True,0.0032567977905273438,477,477,57,56.0,True,1,0.018558740615844727,2832,2832,57,56.0,True,4,2500,0.019006967544555664,2927,2927,57,56.0,True,0.0043866634368896484,638,638,60,59.0,True,78.79375921757355,-23.76154622370566,-483.6090775988287
50,0.3,mixed,8,DFS,0.014552831649780273,1792,1792,114,113.0,True,0.0036458969116210938,407,407,70,69.0,True,1,0.01871967315673828,2653,2653,114,113.0,True,4,2500,0.01950216293334961,2748,2748,114,113.0,True,0.00452876091003418,626,626,68,67.0,True,74.94716492734153,-34.009403823784794,-434.90714098875225
50,0.3,mixed,8,Greedy,0.0013256072998046875,70,70,60,59.0,True,0.001291036605834961,70,70,60,59.0,True,1,0.016631126403808594,931,931,60,59.0,True,4,2500,0.018774986267089844,1026,1026,60,59.0,True,0.006121635437011719,306,306,62,61.0,True,2.6079136690647484,-1316.3309352517986,-1354.2566943674976
50,0.3,mixed,8,Bidirectional,0.008124589920043945,1219,1300,57,56.0,True,0.0045757293701171875,468,487,57,56.0,True,1,0.011226892471313477,1699,1811,57,56.0,True,4,2500,0.01308131217956543,1907,2016,57,56.0,True,0.004140138626098633,580,599,60,59.0,True,43.68048830589547,-61.00889162778414,-185.88474364318466
50,0.3,mixed,9,A*,0.009692668914794922,643,643,59,75.38800000000003,True,0.006465911865234375,452,452,59,75.38800000000003,True,1,0.020714521408081055,1498,1498,59,75.38800000000003,True,4,2500,0.022373199462890625,1597,1597,59,75.38800000000003,True,0.007950067520141602,562,562,61,76.56000000000003,True,33.29069710237615,-130.8259949820436,-246.01769911504422
50,0.3,mixed,9,Dijkstra,0.016317367553710938,1973,1973,59,75.38800000000003,True,0.00398564338684082,484,484,59,75.38800000000003,True,1,0.023193836212158203,2828,2828,59,75.38800000000003,True,4,2500,0.02344346046447754,2927,2927,59,75.38800000000003,True,0.005015373229980469,621,621,61,76.56000000000003,True,75.57422559906487,-43.6718293395675,-488.19764311778425
50,0.3,mixed,9,BFS,0.012776613235473633,1973,1973,58,57.0,True,0.0032758712768554688,484,484,58,57.0,True,1,0.018436431884765625,2828,2828,58,57.0,True,4,2500,0.019060373306274414,2927,2927,58,57.0,True,0.004963397979736328,621,621,61,60.0,True,74.36040978559033,-49.181735057567785,-481.8413391557496
50,0.3,mixed,9,DFS,0.013241767883300781,1616,1616,139,138.0,True,0.002893686294555664,400,400,76,75.0,True,1,0.017762184143066406,2471,2471,139,138.0,True,4,2500,0.0181581974029541,2570,2570,139,138.0,True,0.0043833255767822266,605,605,75,74.0,True,78.14728123874684,-37.128195894850556,-527.5109170305677
50,0.3,mixed,9,Greedy,0.0013279914855957031,72,72,62,61.0,True,0.0013260841369628906,72,72,62,61.0,True,1,0.014222383499145508,927,927,62,61.0,True,4,2500,0.015239238739013672,1026,1026,62,61.0,True,0.004620075225830078,299,299,64,63.0,True,0.1436265709156194,-1047.5403949730699,-1049.190938511327
50,0.3,mixed,9,Bidirectional,0.007868051528930664,1206,1301,58,57.0,True,0.0031278133392333984,466,491,58,57.0,True,1,0.011041879653930664,1686,1804,58,57.0,True,4,2500,0.013572216033935547,1894,2007,58,57.0,True,0.004152774810791016,576,594,61,60.0,True,60.24665919214569,-72.49780309687586,-333.9202683131336
100,0.1,random,0,A*,0.021910429000854492,1400,1400,105,142.91599999999997,True,0.01393890380859375,1059,1059,105,142.91599999999997,True,1,0.0065767765045166016,516,516,105,142.91599999999997,True,1,674,0.009102106094360352,728,728,105,142.91599999999997,True,0.014851570129394531,1106,1106,105,142.91599999999997,True,36.38233277837626,58.45765459907072,34.699986316365624
100,0.1,random,0,Dijkstra,0.09162402153015137,8929,8929,105,142.91599999999997,True,0.009858369827270508,1117,1117,105,142.91599999999997,True,1,0.005048990249633789,597,597,105,142.91599999999997,True,1,674,0.006444215774536133,780,780,105,142.91599999999997,True,0.012167215347290039,1342,1342,105,142.91599999999997,True,89.24040916057548,92.9666743863502,34.63203463203463
100,0.1,random,0,BFS,0.061953067779541016,8929,8929,105,104.0,True,0.00785207748413086,1117,1117,105,104.0,True,1,0.004126787185668945,597,597,105,104.0,True,1,674,0.005418300628662109,780,780,105,104.0,True,0.009739398956298828,1342,1342,105,104.0,True,87.32576486434482,91.25418510679239,30.995323981295925
100,0.1,random,0,DFS,0.05914163589477539,8078,8078,261,260.0,True,0.008392095565795898,1087,1087,139,138.0,True,1,0.004257917404174805,573,573,132,131.0,True,1,674,0.0058650970458984375,726,726,133,132.0,True,0.010401725769042969,1311,1311,159,158.0,True,85.81017342718236,90.08296446798732,30.11165089917327
100,0.1,random,0,Greedy,0.002321958541870117,108,108,107,106.0,True,0.0023696422576904297,108,108,107,106.0,True,1,0.002355813980102539,108,108,107,106.0,True,1,674,0.002369403839111328,108,108,107,106.0,True,0.0023446083068847656,108,108,107,106.0,True,-2.0535989321285553,-2.0433309374679123,0.01006137438374082
100,0.1,random,0,Bidirectional,0.032410621643066406,4906,5083,105,104.0,True,0.007707357406616211,1104,1123,105,104.0,True,1,0.0042421817779541016,593,602,105,104.0,True,1,674,0.005349397659301758,769,785,105,104.0,True,0.009531021118164062,1321,1347,105,104.0,True,76.21965573046933,83.4949242312785,30.59362143100195
100,0.1,random,1,A*,0.008552789688110352,577,577,103,141.74399999999997,True,0.009338617324829102,577,577,103,141.74399999999997,True,1,0.0046846866607666016,349,349,103,141.74399999999997,True,1,654,0.0058019161224365234,428,428,103,141.74399999999997,True,0.0064394474029541016,436,436,103,141.74399999999997,True,-9.187968667242773,32.16346555905556,37.87178636166356
100,0.1,random,1,Dijkstra,0.07548213005065918,8996,8996,103,141.74399999999997,True,0.014861822128295898,1144,1144,103,141.74399999999997,True,1,0.004882335662841797,582,582,103,141.74399999999997,True,1,654,0.006009101867675781,729,729,103,141.74399999999997,True,0.007555246353149414,894,894,103,141.74399999999997,True,80.31080718267819,92.03904041440958,59.566856501163066
100,0.1,random,1,BFS,0.0594477653503418,8996,8996,103,102.0,True,0.007906198501586914,1144,1144,103,102.0,True,1,0.004454851150512695,582,582,103,102.0,True,1,654,0.0051326751708984375,729,729,103,102.0,True,0.006391763687133789,894,894,103,102.0,True,86.70059596858933,91.36607551074428,35.08036548958113
100,0.1,random,1,DFS,0.061040401458740234,8311,8311,235,234.0,True,0.008528709411621094,1122,1122,171,170.0,True,1,0.004163026809692383,557,557,132,131.0,True,1,654,0.0053026676177978516,713,713,134,133.0,True,0.006355762481689453,834,834,135,134.0,True,86.02776323909664,91.31285592644383,37.82567371128256
100,0.1,random,1,Greedy,0.002251148223876953,104,104,104,103.0,True,0.0022394657135009766,104,104,104,103.0,True,1,0.002531766891479492,104,104,104,103.0,True,1,654,0.003204822540283203,104,104,104,103.0,True,0.0028836727142333984,104,104,104,103.0,True,0.5189578479135777,-42.36390595212879,-43.106568721388264
100,0.1,random,1,Bidirectional,0.03310680389404297,4831,5018,103,102.0,True,0.008014202117919922,1122,1143,103,102.0,True,1,0.004199981689453125,572,587,103,102.0,True,1,654,0.004973649978637695,715,732,103,102.0,True,0.006216526031494141,874,896,103,102.0,True,75.79288492006337,84.97695520668299,37.93954899744154
100,0.1,random,2,A*,0.008206367492675781,567,567,103,141.74399999999997,True,0.008415937423706055,567,567,103,141.74399999999997,True,1,0.0047607421875,336,336,103,141.74399999999997,True,1,718,0.006112575531005859,435,435,103,141.74399999999997,True,0.008304119110107422,553,553,103,141.74399999999997,True,-2.5537478210342823,25.514235909355026,27.369047281792685
100,0.1,random,2,Dijkstra,0.07591819763183594,8977,8977,103,141.74399999999997,True,0.009413480758666992,1117,1117,103,141.74399999999997,True,1,0.00522923469543457,631,631,103,141.74399999999997,True,1,718,0.006861209869384766,804,804,103,141.74399999999997,True,0.012584209442138672,1445,1445,103,141.74399999999997,True,87.60049493756752,90.96236464588097,27.11293468074868
100,0.1,random,2,BFS,0.07771635055541992,8977,8977,103,102.0,True,0.009403228759765625,1117,1117,103,102.0,True,1,0.004611968994140625,631,631,103,102.0,True,1,718,0.0058782100677490234,804,804,103,102.0,True,0.011812210083007812,1445,1445,103,102.0,True,87.90057858795089,92.43632771516049,37.48732251521298
100,0.1,random,2,DFS,0.055834054946899414,7840,7840,227,226.0,True,0.007790088653564453,1040,1040,157,156.0,True,1,0.004317522048950195,594,594,139,138.0,True,1,718,0.005644798278808594,762,762,155,154.0,True,0.011158466339111328,1251,1251,203,202.0,True,86.04778273587121,89.8900441958281,27.538715798494216
100,0.1,random,2,Greedy,0.0023069381713867188,108,108,107,106.0,True,0.0023360252380371094,108,108,107,106.0,True,1,0.002230405807495117,108,108,107,106.0,True,1,718,0.002237558364868164,108,108,107,106.0,True,0.002585887908935547,108,108,107,106.0,True,-1.260851591566763,3.0074410913600658,4.215145948152684
100,0.1,random,2,Bidirectional,0.031421661376953125,4725,4906,103,102.0,True,0.0076580047607421875,1089,1109,104,103.0,True,1,0.004353046417236328,624,634,103,102.0,True,1,718,0.0067751407623291016,779,796,103,102.0,True,0.010454893112182617,1394,1429,103,102.0,True,75.62826271700862,78.43799320140829,11.528642590286426
100,0.1,random,3,A*,0.014499902725219727,1041,1041,104,142.32999999999998,True,0.012666702270507812,935,935,104,142.32999999999998,True,1,0.0060045719146728516,474,474,104,142.32999999999998,True,1,622,0.007216930389404297,572,572,104,142.32999999999998,True,0.011858701705932617,859,859,104,142.32999999999998,True,12.642846572504398,50.227732377460256,43.02439391657883
100,0.1,random,3,Dijkstra,0.0762789249420166,8989,8989,104,142.32999999999998,True,0.009717226028442383,1136,1136,104,142.32999999999998,True,1,0.004720449447631836,554,554,104,142.32999999999998,True,1,622,0.005824089050292969,693,693,104,142.32999999999998,True,0.009995460510253906,1190,1190,104,142.32999999999998,True,87.26092949549442,92.36474680952813,40.06428343597419
100,0.1,random,3,BFS,0.05942821502685547,8989,8989,104,103.0,True,0.007963895797729492,1136,1136,104,103.0,True,1,0.003862142562866211,554,554,104,103.0,True,1,622,0.004810810089111328,693,693,104,103.0,True,0.008656501770019531,1190,1190,104,103.0,True,86.5991334349675,91.90483832143144,39.5922521929168
100,0.1,random,3,DFS,0.05860495567321777,8084,8084,229,228.0,True,0.009221315383911133,1082,1082,144,143.0,True,1,0.003376007080078125,461,461,125,124.0,True,1,622,0.0046808719635009766,625,625,135,134.0,True,0.007944583892822266,1046,1046,159,158.0,True,84.26529757085844,92.01283934143454,49.23856555575665
